Date,Open_Price,Close_Price,High_Price,Low_Price,Volume,Daily_Return_Pct,Volatility_Range,VIX_Close,Economic_News_Flag,Sentiment_Score,Federal_Rate_Change_Flag,GeoPolitical_Risk_Score,Currency_Index,Close_Price_Normalized
1912-01-30,26.28,26.17,26.48,25.57,9696013,-0.4186,0.91,43.48,1,0.978,0,64.11,96.01,0.1941979785510377
1912-01-31,26.17,24.75,27.63,24.32,12996368,-5.4261,3.31,36.83,1,0.25,1,47.58,95.06,0.18324203379368875
1912-02-01,24.75,24.01,26.35,23.27,6991313,-2.9899,3.08,18.11,1,0.268,0,76.37,84.56,0.17753259779338013
1912-02-02,24.01,25.54,25.96,22.16,11489611,6.3723,3.8,26.12,1,0.974,1,46.17,103.04,0.1893372424967209
1912-02-05,25.54,26.08,26.71,24.36,5604489,2.1143,2.35,38.67,1,0.37,0,92.91,92.81,0.1935035876861353
1912-02-06,26.08,26.1,27.01,24.47,18670019,0.0767,2.54,16.27,0,0.109,1,78.33,86.9,0.19365789676722475
1912-02-07,26.1,26.83,28.7,25.74,14812728,2.7969,2.96,22.89,1,0.406,0,95.16,97.86,0.19929017822698863
1912-02-08,26.83,27.51,27.52,26.22,2688279,2.5345,1.3,23.14,1,0.916,0,22.73,90.91,0.204536686984029
1912-02-09,27.51,27.57,28.37,27.02,12541843,0.2181,1.35,26.64,0,-0.665,1,29.93,82.35,0.20499961422729726
1912-02-12,27.57,28.53,30.14,26.48,5829908,3.482,3.66,10.01,1,0.349,1,19.31,112.4,0.21240645011958953
1912-02-13,28.53,28.73,30.73,28.43,126296,0.701,2.3,22.08,1,-0.979,0,1.69,107.95,0.21394954093048374
1912-02-14,28.73,27.91,29.08,27.6,623136,-2.8542,1.48,18.38,1,0.555,1,48.13,89.81,0.20762286860581744
1912-02-15,27.91,27.13,28.86,27.12,18894580,-2.7947,1.74,47.58,1,0.705,0,94.38,84.23,0.20160481444332995
1912-02-16,27.13,27.23,28.61,26.31,1131810,0.3686,2.3,43.38,0,-0.178,0,80.03,105.02,0.20237635984877708
1912-02-19,27.23,28.61,28.71,26.61,3860501,5.0679,2.1,31.05,1,-0.183,0,7.04,106.99,0.2130236864439472
1912-02-20,28.61,28.57,28.65,28.13,18001918,-0.1398,0.52,13.63,1,-0.667,1,94.4,110.48,0.21271506828176837
1912-02-21,28.57,28.29,28.64,26.58,8872990,-0.98,2.06,47.87,0,-0.904,0,93.33,91.91,0.21055474114651646
1912-02-22,28.29,27.75,28.39,27.08,17513788,-1.9088,1.31,25.66,0,-0.893,1,77.53,98.54,0.20638839595710207
1912-02-23,27.75,28.82,28.89,27.56,12893102,3.8559,1.33,40.78,1,0.642,1,60.56,116.82,0.21464393179538613
1912-02-26,28.82,29.52,29.91,28.74,17855278,2.4289,1.17,19.03,0,-0.209,1,77.9,93.66,0.22004474963351592
1912-02-27,29.52,30.96,31.24,29.36,18343694,4.878,1.88,35.18,1,0.597,0,37.05,91.69,0.2311550034719543
1912-02-28,30.96,30.48,32.16,29.88,13146357,-1.5504,2.28,27.56,0,-0.314,0,53.38,113.25,0.22745158552580816
1912-02-29,30.48,31.65,31.84,30.29,12617801,3.8386,1.55,30.28,1,-0.784,1,3.77,115.92,0.23647866676953935
1912-03-01,31.65,31.47,31.71,29.77,11665475,-0.5687,1.94,18.08,0,0.824,1,48.36,101.4,0.23508988503973455
1912-03-04,31.47,31.87,32.33,30.16,11615437,1.2711,2.17,44.9,1,-0.502,0,24.51,84.68,0.23817606666152302
1912-03-05,31.87,29.73,32.06,29.0,19435145,-6.7148,3.06,37.53,0,-0.847,0,29.77,93.64,0.22166499498495484
1912-03-06,29.73,29.59,30.16,28.79,10672251,-0.4709,1.37,26.37,0,-0.601,1,65.42,109.15,0.22058483141732887
1912-03-07,29.59,27.1,30.05,25.44,17007991,-8.415,4.61,24.66,1,0.758,1,33.74,114.74,0.20137335082169586
1912-03-08,27.1,26.63,27.17,26.35,12818665,-1.7343,0.82,12.29,1,0.91,0,77.89,116.12,0.1977470874160944
1912-03-11,26.63,26.39,26.67,25.9,9949069,-0.9012,0.77,25.79,0,0.601,0,20.38,93.46,0.19589537844302135
1912-03-12,26.39,27.51,28.15,26.39,18551036,4.244,1.76,19.08,1,-0.311,0,46.84,98.84,0.204536686984029
1912-03-13,27.51,27.75,28.64,26.06,5167579,0.8724,2.58,43.66,1,0.106,1,48.43,84.32,0.20638839595710207
1912-03-14,27.75,26.83,28.97,26.3,2229708,-3.3153,2.67,21.87,0,-0.043,1,32.98,84.73,0.19929017822698863
1912-03-15,26.83,26.76,26.99,26.53,3399248,-0.2609,0.46,33.28,1,-0.65,1,51.54,117.14,0.19875009644317568
1912-03-18,26.76,26.86,27.19,26.26,362328,0.3737,0.93,35.92,0,0.571,0,18.4,109.49,0.19952164184862275
1912-03-19,26.86,26.16,27.9,25.5,9512220,-2.6061,2.4,34.47,0,0.628,0,48.16,87.98,0.194120824010493
1912-03-20,26.16,28.44,28.94,25.54,10964648,8.7156,3.4,34.82,0,-0.614,1,70.03,90.59,0.2117120592546871
1912-03-21,28.44,27.6,29.41,27.42,11713208,-2.9536,1.99,41.49,1,0.454,1,40.86,99.75,0.2052310778489314
1912-03-22,27.6,27.74,27.86,26.69,5869764,0.5072,1.17,27.69,1,-0.005,0,19.38,104.68,0.20631124141655732
1912-03-25,27.74,29.21,29.59,27.6,17400508,5.2992,1.99,16.23,0,-0.682,1,72.7,109.35,0.21765295887662986
1912-03-26,29.21,29.46,30.24,29.15,12767370,0.8559,1.09,29.79,1,0.488,1,56.96,109.31,0.21958182239024765
1912-03-27,29.46,29.51,29.98,29.11,9843689,0.1697,0.87,10.58,0,-0.485,0,95.2,115.3,0.2199675950929712
1912-03-28,29.51,29.49,30.45,29.07,13963521,-0.0678,1.38,39.08,0,0.581,0,11.02,103.09,0.21981328601188177
1912-03-29,29.49,30.85,32.56,29.38,6539201,4.6117,3.18,13.84,1,0.966,1,58.12,111.76,0.23030630352596249
1912-04-01,30.85,30.67,31.66,29.0,13075800,-0.5835,2.66,21.31,1,-0.399,1,54.47,100.98,0.22891752179615768
1912-04-02,30.67,31.52,32.8,30.62,10618308,2.7714,2.18,24.11,0,-0.333,1,16.73,87.28,0.23547565774245813
1912-04-03,31.52,30.4,32.25,30.04,12907643,-3.5533,2.21,44.18,1,0.132,1,29.5,83.66,0.22683434920145046
1912-04-04,30.4,33.17,33.42,28.48,7945658,9.1118,4.94,40.77,1,0.783,1,21.66,91.84,0.24820615693233544
1912-04-05,33.17,34.66,35.23,32.8,10026917,4.492,2.43,44.61,1,0.798,1,74.45,104.15,0.2597021834734974
1912-04-08,34.66,34.65,35.76,33.01,17446580,-0.0289,2.75,49.75,1,-0.127,1,22.14,102.71,0.25962502893295264
1912-04-09,34.65,33.89,35.28,33.04,16993043,-2.1934,2.24,32.7,1,-0.23,1,17.68,80.13,0.25376128385155466
1912-04-10,33.89,35.24,36.14,32.88,2237810,3.9835,3.26,15.8,0,-0.567,1,30.54,111.01,0.26417714682509064
1912-04-11,35.24,34.05,36.91,33.24,9735763,-3.3768,3.67,29.9,1,0.573,0,56.7,88.5,0.25499575650027
1912-04-12,34.05,33.63,34.45,33.17,9068387,-1.2335,1.28,44.05,0,0.495,1,73.74,111.56,0.25175526579739216
1912-04-15,33.63,33.32,33.71,32.82,19304852,-0.9218,0.89,21.88,1,-0.715,1,64.39,96.71,0.2493634750405061
1912-04-16,33.32,32.85,34.66,31.47,13775646,-1.4106,3.19,33.05,0,0.055,0,49.26,102.67,0.2457372116349047
1912-04-17,32.85,32.88,33.68,32.82,17604618,0.0913,0.86,16.23,0,-0.504,1,68.06,115.41,0.24596867525653882
1912-04-18,32.88,31.32,33.29,29.36,15384497,-4.7445,3.93,16.18,1,0.419,0,85.39,88.48,0.2339325669315639
1912-04-19,31.32,30.32,31.6,29.9,10715087,-3.1928,1.7,34.1,0,-0.164,0,94.08,82.03,0.22621711287709279
1912-04-22,30.32,29.95,31.41,29.25,16929715,-1.2203,2.16,47.79,0,-0.817,0,79.05,85.52,0.22336239487693849
1912-04-23,29.95,28.94,31.0,27.93,4117380,-3.3723,3.07,20.37,1,-0.076,0,21.07,84.66,0.21556978628192267
1912-04-24,28.94,27.28,30.8,26.18,13870822,-5.736,4.62,37.32,0,-0.037,0,83.63,84.0,0.20276213255150063
1912-04-25,27.28,27.77,29.03,25.09,5423679,1.7962,3.94,41.35,0,-0.224,1,21.51,116.27,0.20654270503819147
1912-04-26,27.77,27.64,29.3,27.35,6546811,-0.4681,1.95,20.34,1,0.779,0,87.17,80.05,0.20553969601111025
1912-04-29,27.64,26.64,28.99,25.18,4323191,-3.6179,3.81,19.64,1,-0.662,0,13.13,94.79,0.19782424195663914
1912-04-30,26.64,26.82,27.73,25.41,19510935,0.6757,2.32,42.17,0,-0.412,0,83.67,91.18,0.19921302368644392
1912-05-01,26.82,26.92,27.37,26.41,17081686,0.3729,0.96,12.83,0,-0.205,0,20.95,112.82,0.19998456909189105
1912-05-02,26.92,29.64,30.25,26.21,1200911,10.104,4.04,23.02,1,0.282,1,20.07,90.72,0.22097060412005246
1912-05-03,29.64,28.87,31.55,27.33,14133007,-2.5978,4.22,30.94,0,-0.219,0,88.85,94.96,0.2150297044981097
1912-05-06,28.87,29.44,29.96,27.9,5066637,1.9744,2.06,20.76,1,0.632,0,39.01,119.31,0.21942751330915822
1912-05-07,29.44,28.17,30.83,27.96,13646313,-4.3139,2.87,14.08,0,0.92,1,49.13,112.65,0.20962888665997992
1912-05-08,28.17,27.24,28.25,25.84,14335020,-3.3014,2.41,45.9,0,0.456,1,61.15,87.14,0.20245351438932177
1912-05-09,27.24,27.68,28.61,27.01,14317848,1.6153,1.6,28.09,1,-0.975,0,16.53,81.0,0.20584831417328908
1912-05-10,27.68,28.29,28.62,27.36,4268142,2.2038,1.26,16.55,1,0.982,0,8.28,109.94,0.21055474114651646
1912-05-13,28.29,28.77,29.2,26.95,7999405,1.6967,2.25,48.85,0,0.537,1,78.92,97.46,0.21425815909266258
1912-05-14,28.77,29.95,30.52,28.47,18696289,4.1015,2.05,46.22,1,0.518,0,10.3,114.3,0.22336239487693849
1912-05-15,29.95,30.13,30.53,29.64,13646755,0.601,0.89,21.0,0,-0.008,0,30.91,81.41,0.22475117660674326
1912-05-16,30.13,30.83,31.71,29.07,5617967,2.3233,2.64,11.5,1,-0.969,0,19.92,107.89,0.23015199444487305
1912-05-17,30.83,31.82,33.47,29.83,8709707,3.2112,3.64,22.96,0,0.018,0,22.62,110.13,0.23779029395879944
1912-05-20,31.82,31.5,33.15,30.52,11071075,-1.0057,2.63,14.1,0,-0.631,1,6.49,109.06,0.2353213486613687
1912-05-21,31.5,31.87,32.16,31.05,4400675,1.1746,1.11,27.51,0,0.348,1,73.45,118.61,0.23817606666152302
1912-05-22,31.87,33.87,34.67,30.18,7932728,6.2755,4.49,32.6,0,-0.965,0,99.89,107.67,0.2536069747704652
1912-05-23,33.87,34.99,37.11,33.86,19547938,3.3068,3.25,12.39,1,-0.104,0,41.54,110.33,0.2622482833114729
1912-05-24,34.99,37.72,38.6,34.42,14307716,7.8022,4.18,49.12,1,0.662,1,18.3,84.05,0.28331147288017894
1912-05-27,37.72,38.66,39.45,35.98,18103858,2.492,3.47,29.89,0,0.958,0,85.07,89.9,0.2905639996913818
1912-05-28,38.66,39.43,40.14,36.02,13910845,1.9917,4.12,36.14,1,0.96,0,60.01,112.14,0.2965048993133246
1912-05-29,39.43,38.6,40.52,38.34,13475562,-2.105,2.18,20.59,0,0.853,1,3.69,113.96,0.29010107244811356
1912-05-30,38.6,39.24,39.71,38.07,12375075,1.658,1.64,33.98,1,-0.088,1,52.07,111.17,0.29503896304297506
1912-05-31,39.24,39.88,40.16,38.76,17826000,1.631,1.4,29.16,1,0.236,0,24.69,93.16,0.29997685363783655
1912-06-03,39.88,40.73,41.16,39.39,5218168,2.1314,1.77,44.23,1,-0.905,1,61.38,88.5,0.30653498958413694
1912-06-04,40.73,43.26,44.04,40.61,10864556,6.2116,3.43,18.65,1,-0.016,1,94.68,119.02,0.32605508834194885
1912-06-05,43.26,42.06,43.69,41.67,7951801,-2.7739,2.02,10.13,1,0.618,1,36.73,107.74,0.3167965434765836
1912-06-06,42.06,43.42,43.98,41.66,11857619,3.2335,2.32,17.2,0,-0.811,1,15.73,81.78,0.32728956099066425
1912-06-07,43.42,42.31,43.86,42.03,14376199,-2.5564,1.83,19.02,0,-0.303,0,55.37,115.72,0.31872540699020135
1912-06-10,42.31,41.64,43.2,41.12,11261667,-1.5835,2.08,27.57,0,0.02,0,49.58,88.37,0.3135560527737057
1912-06-11,41.64,41.02,41.9,40.07,6873060,-1.489,1.83,25.06,1,0.099,0,49.99,91.39,0.3087724712599336
1912-06-12,41.02,42.4,42.86,40.17,3978979,3.3642,2.69,20.99,1,0.015,1,97.32,102.11,0.3194197978551037
1912-06-13,42.4,42.53,42.7,40.16,6496119,0.3066,2.54,21.6,1,0.208,0,4.66,112.75,0.320422806882185
1912-06-14,42.53,43.87,44.73,41.7,5411344,3.1507,3.03,18.21,0,0.604,0,20.51,100.92,0.3307615153151762
1912-06-17,43.87,44.65,45.03,42.81,6089520,1.778,2.22,13.07,0,0.742,0,53.79,100.15,0.3367795694776637
1912-06-18,44.65,44.26,44.81,43.14,12809700,-0.8735,1.67,41.0,1,-0.471,1,51.89,105.17,0.33377054239641996
1912-06-19,44.26,45.21,45.81,43.33,7534462,2.1464,2.48,11.4,0,0.296,1,18.63,89.13,0.34110022374816756
1912-06-20,45.21,45.64,46.61,45.13,4836340,0.9511,1.48,35.05,0,0.424,0,27.75,96.57,0.3444178689915901
1912-06-21,45.64,46.11,46.18,45.01,15021915,1.0298,1.17,44.48,1,-0.471,1,63.96,92.89,0.3480441323971915
1912-06-24,46.11,47.7,48.08,45.94,19192376,3.4483,2.14,25.01,0,-0.065,1,57.76,88.81,0.3603117043438006
1912-06-25,47.7,48.67,48.77,46.53,10187912,2.0335,2.24,34.18,1,-0.162,1,15.97,110.63,0.3677956947766376
1912-06-26,48.67,49.62,50.66,48.46,15746276,1.9519,2.2,35.04,1,-0.361,1,8.84,118.23,0.3751253761283851
1912-06-27,49.62,49.32,49.84,48.88,9612840,-0.6046,0.96,14.82,1,0.292,0,23.72,117.61,0.3728107399120438
1912-06-28,49.32,49.0,50.75,47.14,14507294,-0.6488,3.61,18.88,1,-0.613,1,25.26,85.44,0.37034179461461303
1912-07-01,49.0,48.38,49.92,46.3,12208865,-1.2653,3.62,18.35,0,0.122,1,72.75,81.05,0.36555821310084097
1912-07-02,48.38,48.51,50.18,46.29,19776866,0.2687,3.89,14.46,0,-0.012,0,17.78,92.64,0.3665612221279222
1912-07-03,48.51,49.46,50.15,47.74,6446374,1.9584,2.41,36.52,1,-0.452,1,27.59,109.53,0.37389090347966975
1912-07-04,49.46,50.13,51.62,48.17,2915839,1.3546,3.45,28.44,0,-0.719,1,23.63,87.71,0.3790602576961654
1912-07-05,50.13,51.61,52.32,49.76,1353159,2.9523,2.56,24.94,0,0.431,1,30.99,82.71,0.3904791296967826
1912-07-08,51.61,51.35,52.79,50.02,295507,-0.5038,2.77,44.6,0,0.219,1,38.34,107.45,0.38847311164262016
1912-07-09,51.35,51.42,53.08,51.08,7405626,0.1363,2.0,47.91,0,-0.471,1,94.16,104.42,0.3890131934264331
1912-07-10,51.42,52.74,53.34,51.33,16984164,2.5671,2.01,29.61,0,-0.902,1,87.15,118.34,0.399197592778335
1912-07-11,52.74,52.38,53.02,51.44,17572485,-0.6826,1.58,43.75,0,0.745,0,31.06,99.79,0.3964200293187254
1912-07-12,52.38,54.05,54.29,52.31,4462110,3.1882,1.98,46.58,1,0.454,0,65.1,107.14,0.4093048375896921
1912-07-15,54.05,52.54,54.53,51.71,8072439,-2.7937,2.82,22.42,0,0.511,0,78.58,103.91,0.39765450196744073
1912-07-16,52.54,52.49,53.24,50.55,4933461,-0.0952,2.69,10.87,0,0.763,1,85.28,81.27,0.3972687292647172
1912-07-17,52.49,54.34,55.53,52.29,10575474,3.5245,3.24,39.02,1,-0.472,1,41.68,113.6,0.41154231926548873
1912-07-18,54.34,53.94,54.44,53.19,11071700,-0.7361,1.25,21.94,1,0.267,1,64.02,112.5,0.40845613764370026
1912-07-19,53.94,52.23,54.31,51.66,12676692,-3.1702,2.65,10.94,1,0.825,0,22.37,86.51,0.3952627112105547
1912-07-22,52.23,51.83,52.69,51.38,6602160,-0.7658,1.31,26.02,0,0.218,0,32.49,100.11,0.39217652958876625
1912-07-23,51.83,52.64,53.87,50.3,12504992,1.5628,3.57,29.28,1,-0.764,0,46.11,101.25,0.39842604737288784
1912-07-24,52.64,52.04,52.81,51.08,16484443,-1.1398,1.73,25.77,0,0.771,1,78.15,110.24,0.3937967749402052
1912-07-25,52.04,52.81,53.28,51.57,4526719,1.4796,1.71,21.04,1,-0.176,0,95.61,109.77,0.399737674562148
1912-07-26,52.81,52.75,53.14,52.18,8203974,-0.1136,0.96,44.31,1,-0.337,0,84.31,90.56,0.3992747473188797
1912-07-29,52.75,53.35,53.66,52.04,12684519,1.1374,1.62,30.35,1,-0.379,1,28.19,99.37,0.40390401975156237
1912-07-30,53.35,52.13,53.93,51.52,9483034,-2.2868,2.41,41.6,1,0.121,0,84.19,90.0,0.3944911658051076
1912-07-31,52.13,51.76,52.83,51.42,10150001,-0.7098,1.41,23.48,1,0.362,1,3.38,105.94,0.39163644780495327
1912-08-01,51.76,52.08,52.27,51.43,2548466,0.6182,0.84,22.14,0,-0.512,0,94.26,95.45,0.394105393102384
1912-08-02,52.08,51.65,54.09,50.18,3262633,-0.8257,3.91,42.04,0,0.315,0,60.26,115.74,0.3907877478589614
1912-08-05,51.65,52.39,52.83,51.34,16943754,1.4327,1.49,46.33,0,0.247,1,51.4,80.84,0.3964971838592701
1912-08-06,52.39,52.85,54.07,52.19,4879577,0.878,1.88,39.14,0,0.545,0,14.47,94.36,0.4000462927243268
1912-08-07,52.85,51.97,52.96,50.67,358116,-1.6651,2.29,23.56,1,-0.871,0,71.17,109.96,0.3932566931563922
1912-08-08,51.97,52.7,53.55,51.27,6144806,1.4047,2.28,47.6,0,0.754,1,93.18,84.28,0.39888897461615613
1912-08-09,52.7,54.45,54.85,51.85,10356666,3.3207,3.0,39.87,0,0.324,1,89.56,105.36,0.4123910192114806
1912-08-12,54.45,53.78,55.53,52.28,11255797,-1.2305,3.25,34.5,0,0.748,0,82.14,88.17,0.4072216649949849
1912-08-13,53.78,53.89,54.26,52.74,13769152,0.2045,1.52,30.76,0,-0.997,0,98.35,115.65,0.40807036494097676
1912-08-14,53.89,54.34,55.58,52.17,12057681,0.835,3.41,35.37,0,-0.929,1,89.27,82.9,0.41154231926548873
1912-08-15,54.34,53.93,55.22,53.62,877725,-0.7545,1.6,11.69,1,0.077,0,86.02,101.88,0.40837898310315557
1912-08-16,53.93,55.03,55.41,53.63,5817209,2.0397,1.78,36.06,0,0.081,0,9.39,90.05,0.4168659825630738
1912-08-19,55.03,53.76,55.39,51.3,18209319,-2.3078,4.09,21.51,1,0.182,0,35.95,84.45,0.4070673559138955
1912-08-20,53.76,54.94,55.12,51.3,10277584,2.1949,3.82,26.27,1,0.149,0,35.19,118.89,0.41617159169817136
1912-08-21,54.94,55.37,56.47,54.46,18636360,0.7827,2.01,33.18,1,-0.382,1,57.65,94.12,0.41948923694159396
1912-08-22,55.37,57.35,58.76,53.68,18857629,3.5759,5.08,22.02,0,-0.791,1,87.36,94.26,0.4347658359694468
1912-08-23,57.35,58.15,58.96,57.32,3204490,1.3949,1.64,17.93,0,0.847,0,97.04,93.74,0.44093819921302363
1912-08-26,58.15,59.18,59.83,57.79,10580470,1.7713,2.04,18.43,0,0.586,0,45.35,90.18,0.44888511688912885
1912-08-27,59.18,58.67,59.36,57.78,1235583,-0.8618,1.58,48.83,1,0.216,0,27.61,117.78,0.44495023532134864
1912-08-28,58.67,59.4,60.33,57.94,11134167,1.2442,2.39,16.12,1,0.051,0,35.7,103.9,0.4505825167811125
1912-08-29,59.4,57.98,60.27,55.94,12089678,-2.3906,4.33,39.87,1,-0.2,0,96.7,93.39,0.43962657202376354
1912-08-30,57.98,58.52,60.44,57.01,2362353,0.9314,3.43,47.41,0,-0.389,0,69.13,90.44,0.443792917213178
1912-09-02,58.52,58.03,58.81,57.32,18190000,-0.8373,1.49,45.77,1,-0.688,0,87.62,104.22,0.4400123447264871
1912-09-03,58.03,55.93,58.21,55.83,17198280,-3.6188,2.38,31.56,0,0.12,1,43.42,93.77,0.4238098912120978
1912-09-04,55.93,55.11,56.2,55.04,8429315,-1.4661,1.16,24.83,1,0.385,1,18.9,92.72,0.41748321888743145
1912-09-05,55.11,54.63,55.3,54.53,8516557,-0.871,0.77,29.06,0,0.262,1,58.1,83.01,0.41377980094128536
1912-09-06,54.63,54.22,54.92,53.51,478147,-0.7505,1.41,10.86,0,-0.999,1,72.39,116.99,0.4106164647789522
1912-09-09,54.22,55.34,56.02,54.03,2737023,2.0657,1.99,36.86,0,-0.897,0,23.22,84.23,0.41925777331995984
1912-09-10,55.34,56.86,57.94,54.16,5582165,2.7467,3.78,34.31,1,0.553,0,3.72,116.93,0.4309852634827559
1912-09-11,56.86,58.21,60.67,55.41,14676563,2.3743,5.26,27.14,0,0.116,0,54.42,89.96,0.4414011264562919
1912-09-12,58.21,57.72,58.95,57.63,19604137,-0.8418,1.32,49.01,0,0.356,1,51.35,93.75,0.43762055396960103
1912-09-13,57.72,59.01,60.6,56.72,638359,2.2349,3.88,16.93,0,0.339,0,61.3,95.84,0.44757348969986877
1912-09-16,59.01,60.23,60.31,58.9,3308136,2.0674,1.41,33.27,1,0.545,1,61.56,104.69,0.4569863436463235
1912-09-17,60.23,59.2,61.82,58.92,12922051,-1.7101,2.9,32.34,1,-0.531,0,22.13,92.93,0.44903942597021834
1912-09-18,59.2,59.19,59.66,57.85,14629720,-0.0169,1.81,14.31,0,-0.254,0,68.52,98.06,0.44896227142967354
1912-09-19,59.19,58.05,60.72,57.82,17343764,-1.926,2.9,28.96,1,0.746,0,49.41,80.67,0.4401666538075765
1912-09-20,58.05,58.97,59.17,57.77,2696057,1.5848,1.4,11.92,1,-0.166,1,8.81,83.87,0.44726487153768996
1912-09-23,58.97,58.93,60.87,58.36,11266148,-0.0678,2.51,26.99,1,0.059,0,35.97,110.39,0.4469562533755111
1912-09-24,58.93,58.85,59.06,58.23,3329198,-0.1358,0.83,10.72,0,0.847,0,66.27,92.05,0.4463390170511534
1912-09-25,58.85,58.57,60.67,57.77,4025300,-0.4758,2.9,15.99,0,0.037,1,68.23,88.11,0.4441786899159015
1912-09-26,58.57,56.77,59.25,54.55,19752996,-3.0732,4.7,28.44,0,-0.021,1,63.83,118.5,0.43029087261785354
1912-09-27,56.77,55.49,57.1,55.03,1767349,-2.2547,2.07,39.86,0,-0.682,0,54.18,86.61,0.4204150914281305
1912-09-30,55.49,55.42,56.81,55.03,4444899,-0.1261,1.78,30.25,0,-0.121,0,43.16,90.14,0.4198750096443175
1912-10-01,55.42,55.98,57.59,54.41,9477500,1.0105,3.18,31.23,1,0.723,1,70.62,92.6,0.42419566391482133
1912-10-02,55.98,57.28,57.39,55.95,14870091,2.3223,1.44,25.19,1,-0.658,0,16.44,96.01,0.4342257541856338
1912-10-03,57.28,57.83,58.77,56.96,17997894,0.9602,1.81,34.17,1,-0.378,0,82.39,108.06,0.4384692539155929
1912-10-04,57.83,59.01,59.99,57.41,331360,2.0405,2.58,42.82,1,0.802,1,51.85,90.83,0.44757348969986877
1912-10-07,59.01,58.59,61.08,58.19,3904379,-0.7117,2.89,46.31,1,0.931,1,9.26,116.78,0.44433299899699097
1912-10-08,58.59,58.96,59.22,57.08,8274433,0.6315,2.14,49.75,1,-0.122,1,81.1,118.57,0.4471877169971452
1912-10-09,58.96,57.5,59.15,56.93,3171487,-2.4763,2.22,40.08,0,-0.977,0,67.89,83.79,0.43592315407761745
1912-10-10,57.5,58.15,59.67,57.3,6078728,1.1304,2.37,14.57,1,0.841,1,12.68,100.5,0.44093819921302363
1912-10-11,58.15,57.34,59.31,57.33,10658423,-1.3929,1.98,15.86,1,-0.682,0,26.76,93.16,0.43468868142890205
1912-10-14,57.34,56.51,57.66,55.23,5835642,-1.4475,2.43,29.93,0,0.237,1,13.95,93.01,0.42828485456369103
1912-10-15,56.51,56.39,57.06,54.97,4087422,-0.2124,2.09,37.01,1,0.024,1,44.91,101.47,0.4273590000771545
1912-10-16,56.39,55.53,57.34,54.05,2013894,-1.5251,3.29,15.13,1,-0.89,1,48.53,103.31,0.42072370959030936
1912-10-17,55.53,55.17,55.75,54.81,10856656,-0.6483,0.94,25.93,0,-0.063,0,98.83,85.72,0.41794614613069975
1912-10-18,55.17,53.52,55.53,52.77,8712928,-2.9908,2.76,33.32,1,-0.232,1,70.47,105.17,0.40521564694082246
1912-10-21,53.52,53.92,54.08,52.68,3289948,0.7474,1.4,18.01,1,0.466,1,20.11,100.9,0.4083018285626109
1912-10-22,53.92,54.29,55.84,53.36,16060516,0.6862,2.48,37.96,0,0.768,0,65.12,110.23,0.4111565465627652
1912-10-23,54.29,52.74,54.49,52.55,13724049,-2.855,1.94,23.55,0,-0.744,0,7.99,87.39,0.399197592778335
1912-10-24,52.74,54.42,55.77,52.56,19419538,3.1854,3.21,20.85,1,-0.431,0,86.7,84.78,0.4121595555898464
1912-10-25,54.42,56.18,56.91,52.76,7719709,3.2341,4.15,12.92,0,-0.247,1,38.65,95.83,0.42573875472571554
1912-10-28,56.18,56.65,58.08,55.81,5827288,0.8366,2.27,37.3,0,-0.204,0,30.35,103.32,0.42936501813131694
1912-10-29,56.65,57.02,57.19,55.43,1163205,0.6531,1.76,18.68,1,-0.076,1,87.39,89.71,0.4322197361314713
1912-10-30,57.02,57.88,58.03,55.76,8627574,1.5082,2.27,14.75,0,-0.551,0,45.57,81.42,0.43885502661831644
1912-10-31,57.88,58.7,60.01,57.72,9113678,1.4167,2.29,22.14,1,-0.134,1,15.19,100.43,0.44518169894298276
1912-11-01,58.7,59.68,60.73,57.25,2629195,1.6695,3.48,39.18,0,-0.236,0,28.63,92.18,0.45274284391636443
1912-11-04,59.68,58.66,60.21,58.0,13828131,-1.7091,2.21,21.32,1,-0.694,0,31.19,89.66,0.4448730807808039
1912-11-05,58.66,58.15,58.8,57.95,17069743,-0.8694,0.85,11.2,1,-0.962,0,85.61,111.81,0.44093819921302363
1912-11-06,58.15,58.41,59.56,57.01,8731331,0.4471,2.55,34.34,1,0.293,1,75.19,117.22,0.4429442172671861
1912-11-07,58.41,56.05,58.98,55.14,5408435,-4.0404,3.84,33.22,0,-0.615,0,4.07,102.23,0.4247357456986343
1912-11-08,56.05,55.36,56.28,54.73,5745916,-1.231,1.55,44.74,1,0.235,0,64.02,85.27,0.41941208240104927
1912-11-11,55.36,55.75,56.27,54.7,12327486,0.7045,1.57,16.62,1,-0.787,0,42.67,81.91,0.422421109482293
1912-11-12,55.75,55.02,56.73,54.25,16775538,-1.3094,2.48,47.94,1,-0.68,1,12.49,102.55,0.4167888280225291
1912-11-13,55.02,54.32,56.17,53.55,3569398,-1.2723,2.62,12.0,1,0.89,1,82.63,87.71,0.4113880101843993
1912-11-14,54.32,55.35,56.52,53.32,7947058,1.8962,3.2,32.73,1,0.739,1,91.17,86.7,0.4193349278605046
1912-11-15,55.35,54.13,57.58,53.09,4952858,-2.2042,4.49,41.23,0,0.024,0,85.66,100.04,0.40992207391404983
1912-11-18,54.13,52.71,54.91,52.31,9859011,-2.6233,2.6,40.53,0,-0.314,1,23.91,106.96,0.3989661291567008
1912-11-19,52.71,53.21,53.65,52.67,258621,0.9486,0.98,36.3,0,0.377,0,45.5,92.94,0.4028238561839364
